name,iata_code,latitude,longitude,municipality,country
Kagoshima Airport,KOJ,31.8034,130.718994,Kagoshima,JP
Miyazaki Airport,KMI,31.877199173,131.449005127,Miyazaki,JP
Oita Airport,OIT,33.479400634799994,131.736999512,Oita,JP
Kitakyushu Airport,KKJ,33.845901,131.035004,Kitakyushu,JP
Saga Airport,HSG,33.149700164799995,130.302001953,Saga,JP
Kumamoto Airport,KMJ,32.83729934692383,130.85499572753906,Kumamoto,JP
Nagasaki Airport,NGS,32.916901,129.914001,Nagasaki,JP
Chubu Centrair International Airport,NGO,34.858398,136.804993,Tokoname,JP
Amami Airport,ASJ,28.430599212646484,129.71299743652344,Amami,JP
Okinoerabu Airport,OKE,27.431604,128.705564,Wadomari,JP
Kikai Airport,KKX,28.3213005066,129.927993774,Kikai,JP
Tokunoshima Airport,TKN,27.836382,128.881356,Amagi,JP
Nagoya Airport / JASDF Komaki Air Base,NKM,35.255759,136.924095,Nagoya,JP
Komatsu Airport / JASDF Komatsu Air Base,KMQ,36.3946,136.406998,Kanazawa,JP
Oki Global Geopark Airport,OKI,36.178388,133.323566,Okinoshima,JP
Mount Fuji Shizuoka Airport,FSZ,34.796043,138.187752,Makinohara / Shimada,JP
Toyama Airport,TOY,36.64830017089844,137.18800354003906,Toyama,JP
Noto Satoyama Airport,NTQ,37.293098,136.962006,Wajima,JP
Hiroshima Airport,HIJ,34.4361,132.919006,Hiroshima,JP
Okayama Momotaro Airport,OKJ,34.756901,133.854996,Okayama,JP
Izumo Enmusubi Airport,IZO,35.413601,132.889999,Izumo,JP
Yonago Kitaro Airport / JASDF Miho Air Base,YGJ,35.492199,133.235992,Yonago,JP
Iwakuni Kintaikyo Airport / Marine Corps Air Station Iwakuni,IWK,34.146333,132.247238,Iwakuni,JP
Kochi Ryoma Airport,KCZ,33.546101,133.669006,Nankoku,JP
Matsuyama Airport,MYJ,33.82720184326172,132.6999969482422,Matsuyama,JP
Osaka International Airport,ITM,34.7855,135.438004,Osaka,JP
Tottori Sand Dunes Conan Airport,TTJ,35.530102,134.167007,Tottori,JP
Tokushima Awaodori Airport / JMSDF Tokushima Air Base,TKS,34.132801,134.606995,Tokushima,JP
Takamatsu Airport,TAK,34.2141990662,134.01600647,Takamatsu,JP
Iwami Airport,IWJ,34.676399231,131.789993286,Masuda,JP
Aomori Airport,AOJ,40.73469924926758,140.6909942626953,Aomori,JP
Yamagata Airport,GAJ,38.4119,140.371002,Higashine,JP
Sado Airport,SDS,38.0601997375,138.414001465,Sado,JP
Fukushima Airport,FKS,37.22740173339844,140.43099975585938,Sukagawa,JP
Iwate Hanamaki Airport,HNA,39.4286,141.134995,Hanamaki,JP
Akita Airport,AXT,39.615601,140.218994,Akita,JP
Misawa Airport / Misawa Air Base,MSJ,40.703201,141.367996,Misawa,JP
Niigata Airport,KIJ,37.9558982849,139.121002197,Niigata,JP
Odate Noshiro Airport,ONJ,40.191898,140.371002,Kitaakita,JP
Sendai Airport,SDJ,38.139702,140.917007,Natori,JP
Shonai Airport,SYO,38.812199,139.787003,Shonai,JP
Hachijojima Airport,HAC,33.115002,139.785995,Hachijojima,JP
Oshima Airport,OIM,34.7820014954,139.36000061,Izu Oshima,JP
Miyakejima Airport,MYE,34.073600769,139.559997559,Miyakejima,JP
Tokyo Haneda International Airport,HND,35.552299,139.779999,Tokyo,JP
Muan International Airport,MWX,34.991406,126.382814,Muan (Piseo-ri),KR
Gwangju Airport,KWJ,35.123173,126.805444,Gwangju,KR
Gunsan Airport / Gunsan Air Base,KUV,35.903801,126.615997,Gunsan,KR
Yeosu Airport,RSU,34.84230041503906,127.61699676513672,Yeosu,KR
Wonju Airport / Hoengseong Air Base (K-38/K-46),WJU,37.437113,127.960051,Wonju,KR
Yangyang International Airport,YNY,38.061298,128.669006,Gonghang-ro,KR
Jeju International Airport,CJU,33.512058,126.492548,Jeju City,KR
Gimhae International Airport,PUS,35.179501,128.938004,Busan,KR
Sacheon Airport / Sacheon Air Base,HIN,35.088591,128.071747,Sacheon,KR
Ulsan Airport,USN,35.59349823,129.352005005,Ulsan,KR
Incheon International Airport,ICN,37.469101,126.450996,Seoul,KR
Gimpo International Airport,GMP,37.5583,126.791,Seoul,KR
Pohang Airport (G-815/K-3),KPO,35.987955,129.420383,Pohang,KR
Daegu Airport,TAE,35.896872,128.65531,Daegu,KR
Cheongju International Airport/Cheongju Air Base (K-59/G-513),CJJ,36.717008,127.498741,Cheongju,KR
Rampart Airport,RMP,65.507896,-150.141007,Rampart,US
Naha Airport / JASDF Naha Air Base,OKA,26.195801,127.646004,Naha,JP
New Ishigaki Airport,ISG,24.396389,124.245,Ishigaki,JP
Kumejima Airport,UEO,26.363445,126.71384,Kumejima,JP
Minamidaito Airport,MMD,25.8465,131.263,Minamidaito,JP
Miyako Airport,MMY,24.782801,125.294998,Miyakojima,JP
Aguni Airport,AGJ,26.592755,127.240335,Aguni,JP
Kitadaito Airport,KTD,25.9447002411,131.32699585,Kitadaitōjima,JP
Shimojishima Airport,SHI,24.8267,125.144997,Miyakojima,JP
Tarama Airport,TRA,24.653793,124.675453,Tarama,JP
Yoron Airport,RNJ,27.043847,128.401648,Yoron,JP
Yonaguni Airport,OGN,24.467298,122.979827,Yonaguni,JP
El Nido Airport,ENI,11.202399,119.416087,El Nido,PH
Subic Bay International Airport / Naval Air Station Cubi Point,SFS,14.7944,120.271004,Olongapo,PH
Clark International Airport / Clark Air Base,CRK,15.186,120.559998,Mabalacat,PH
Laoag International Airport,LAO,18.176121,120.531034,Laoag City,PH
Bicol International Airport,DRP,13.111915,123.676829,Legazpi,PH
Ninoy Aquino International Airport,MNL,14.5086,121.019997,Manila (Pasay),PH
Cuyo Airport,CYU,10.8581,121.069,Cuyo,PH
Cotabato (Awang) Airport,CBO,7.164753,124.209938,Datu Odin Sinsuat,PH
Francisco Bangoy International Airport,DVO,7.12552,125.646004,Davao,PH
Bancasi Airport,BXU,8.9515,125.4788,Butuan,PH
Dipolog Airport,DPL,8.601983,123.341875,Dipolog,PH
Camiguin Airport,CGM,9.253894,124.709115,Mambajao,PH
Jolo Airport,JOL,6.05367,121.011002,Jolo,PH
Sanga Sanga Airport,TWT,5.048196,119.743338,Bongao,PH
Labo Airport,OZC,8.17851,123.842003,Ozamiz,PH
Pagadian Airport,PAG,7.825632,123.459635,Pagadian,PH
General Santos International Airport,GES,6.05800008774,125.096000671,General Santos,PH
Surigao Airport,SUG,9.755838325629998,125.480947495,Surigao City,PH
Laguindingan International Airport,CGY,8.612203,124.456496,Laguindingan,PH
Zamboanga International Airport,ZAM,6.92242,122.059998,Zamboanga,PH
Siargao Airport,IAO,9.8591,126.014,Del Carmen,PH
Bohol-Panglao International Airport,TAG,9.573045,123.770143,Panglao,PH
San Vicente Airport,SWL,10.524298,119.272899,San Vicente,PH
Loakan Airport,BAG,16.375034,120.619949,Baguio,PH
San Jose Airport,SJI,12.361499786399998,121.04699707,San Jose,PH
Naga Airport,WNP,13.58489990234375,123.2699966430664,Naga,PH
Basco Airport,BSO,20.4513,121.980003,Basco,PH
Tuguegarao Airport,TUG,17.6433676823,121.733150482,Tuguegarao City,PH
Virac Airport,VRC,13.57639980316162,124.20600128173828,Virac,PH
Cauayan Airport,CYZ,16.9298992157,121.752998352,Cauayan City,PH
Daniel Z. Romualdez Airport,TAC,11.227761,125.027783,Tacloban City,PH
Bacolod-Silay Airport,BCD,10.7764,123.014999,Bacolod City,PH
Calbayog Airport,CYP,12.072574,124.54508,Calbayog City,PH
Sibulan Airport,DGT,9.334183,123.30191,Dumaguete City,PH
Godofredo P. Ramos Airport,MPH,11.9245,121.954002,Caticlan,PH
Catarman National Airport,CRM,12.50161,124.635258,Catarman,PH
Iloilo International Airport,ILO,10.833017,122.493358,Cabatuan,PH
Moises R. Espinosa Airport,MBT,12.369682,123.630095,Masbate,PH
Kalibo International Airport,KLO,11.679400444,122.375999451,Kalibo,PH
Mactan Cebu International Airport,CEB,10.309261,123.97974,Lapu-Lapu City,PH
Puerto Princesa International Airport / PAF Antonio Bautista Air Base,PPS,9.74212,118.759003,Puerto Princesa,PH
Roxas Airport,RXS,11.597700119018556,122.7519989013672,Roxas City,PH
Tugdan Airport,TBH,12.3109998703,122.084999084,Tablas Island,PH
Francisco B. Reyes (Busuanga) Airport,USU,12.121865,120.100801,Coron,PH
Red Sea International Airport,RSI,25.627975,37.088914,Hanak,SA
Taksimo Airport,TKM,56.361668,114.93,Taksimo,RU
Motygino Airport,MJY,58.180921,94.745272,Motygino,RU
Yeysk Airport,EIK,46.68,38.21,Yeysk,RU
Lopez Island Airport,LPS,48.4838981628418,-122.93800354003906,Lopez,US
General Urquiza Airport,PRA,-31.7948,-60.4804,Parana,AR
Rosario Islas Malvinas International Airport,ROS,-32.9036,-60.785,Rosario,AR
Sauce Viejo Airport,SFN,-31.7117,-60.8117,Santa Fe,AR
Jorge Newbery Airpark,AEP,-34.5592,-58.4156,Buenos Aires,AR
Ingeniero Ambrosio Taravella Airport,COR,-31.323601,-64.208,Cordoba,AR
Minister Pistarini International Airport,EZE,-34.8222,-58.5358,Buenos Aires (Ezeiza),AR
El Plumerillo Airport,MDZ,-32.8316993713,-68.7929000854,Mendoza,AR
Suboficial Ay Santiago Germano Airport,AFA,-34.588299,-68.4039,San Rafael,AR
Coronel Felipe Varela International Airport,CTC,-28.593117,-65.7512,Catamarca,AR
Vicecomodoro Angel D. La Paz Aragonés Airport,SDE,-27.7655563354,-64.3099975586,Santiago del Estero,AR
Capitan V A Almonacid Airport,IRJ,-29.381599,-66.795799,La Rioja,AR
Termas de Río Hondo international Airport,RHD,-27.4966,-64.93595,Termas de Río Hondo,AR
Teniente Benjamin Matienzo Airport,TUC,-26.8409,-65.104897,San Miguel de Tucumán,AR
Domingo Faustino Sarmiento Airport,UAQ,-31.571501,-68.418198,San Juan,AR
Brigadier Mayor D Cesar Raul Ojeda Airport,LUQ,-33.273201,-66.3564,San Luis,AR
Corrientes Airport,CNQ,-27.4455,-58.7619,Corrientes,AR
Resistencia International Airport,RES,-27.45,-59.0561,Resistencia,AR
Formosa National Airport,FMA,-26.2127,-58.2281,Formosa,AR
Cataratas Del Iguazú International Airport,IGR,-25.737301,-54.4734,Puerto Iguazu,AR
Libertador Gral D Jose De San Martin Airport,PSS,-27.3858,-55.9707,Posadas,AR
Martin Miguel De Guemes International Airport,SLA,-24.8560009003,-65.4861984253,Salta,AR
Gobernador Horacio Guzman International Airport,JUJ,-24.392799,-65.097801,San Salvador de Jujuy,AR
General E. Mosconi Airport,CRD,-45.7853,-67.4655,Comodoro Rivadavia,AR
Esquel Brigadier Antonio Parodi International Airport,EQS,-42.908001,-71.139503,Esquel,AR
Las Heras Airport,LHS,-46.538517,-68.965323,Las Heras,AR
Antoine de Saint Exupéry Airport,OES,-40.7512,-65.0343,San Antonio Oeste,AR
Almirante Marco Andres Zar Airport,REL,-43.2105,-65.2703,Rawson,AR
Gobernador Castello Airport,VDM,-40.8692,-63.0004,Viedma / Carmen de Patagones,AR
El Tehuelche Airport,PMY,-42.7592,-65.1027,Puerto Madryn,AR
El Calafate - Commander Armando Tola International Airport,FTE,-50.2803,-72.053101,El Calafate,AR
Puerto Deseado Airport,PUD,-47.7353,-65.9041,Puerto Deseado,AR
Gobernador Ramón Trejo Noel International Airport,RGA,-53.7777,-67.7494,Rio Grande,AR
Piloto Civil N. Fernández Airport,RGL,-51.6089,-69.3126,Rio Gallegos,AR
Ushuaia - Malvinas Argentinas International Airport,USH,-54.8433,-68.2958,Ushuaia,AR
Perito Moreno Jalil Hamer Airport,PMQ,-46.537899,-70.978699,Perito Moreno,AR
Gobernador Gregores Airport,GGS,-48.7831,-70.150002,Gobernador Gregores,AR
28 de Noviembre Airport,RYO,-51.605,-72.2203,Rio Turbio,AR
Comandante Espora Airport,BHI,-38.725,-62.1693,Bahía Blanca,AR
Santa Teresita Airport,SST,-36.5423,-56.7218,Santa Teresita,AR
Ástor Piazzola International Airport,MDQ,-37.9342,-57.5733,Mar del Plata,AR
Presidente Peron Airport,NQN,-38.949001,-68.155701,Neuquen,AR
Necochea Airport,NEC,-38.490746,-58.816337,Necochea,AR
Santa Rosa Airport,RSA,-36.588299,-64.275703,Santa Rosa,AR
San Carlos de Bariloche Airport,BRC,-41.151199,-71.157501,San Carlos de Bariloche,AR
Aviador C. Campos Airport,CPC,-40.075401,-71.137299,Chapelco/San Martin de los Andes,AR
Bauru/Arealva–Moussa Nakhal Tobias State Airport,JTC,-22.160755,-49.070325,Bauru,BR
Araraquara Airport,AQA,-21.812,-48.132999,Araraquara,BR
Aracaju - Santa Maria International Airport,AJU,-10.984,-37.070301,Aracaju,BR
Piloto Osvaldo Marques Dias Airport,AFL,-9.866389,-56.106298,Alta Floresta,BR
Araçatuba Airport,ARU,-21.141479,-50.424575,Araçatuba,BR
Romeu Zema Airport,AAX,-19.5632,-46.9604,Araxá,BR
Val de Cans/Júlio Cezar Ribeiro International Airport,BEL,-1.379279,-48.476207,Belém,BR
Presidente Juscelino Kubitschek International Airport,BSB,-15.869167,-47.920834,Brasília,BR
Atlas Brasil Cantanhede Airport,BVB,2.845855,-60.690944,Boa Vista,BR
Coronel Adalberto Mendes da Silva Airport,CAC,-25.000323,-53.501208,Cascavel,BR
Cabo Frio Airport,CFB,-22.921485,-42.071874,Cabo Frio,BR
Tancredo Neves International Airport,CNF,-19.63571,-43.966928,Belo Horizonte,BR
Campo Grande Airport,CGR,-20.469998,-54.673988,Campo Grande,BR
Serafin Enoss Bertaso Airport,XAP,-27.134199,-52.656601,Chapecó,BR
Carajás Airport,CKS,-6.117841,-50.003372,Parauapebas,BR
Forquilhinha - Criciúma  Airport,CCM,-28.725743,-49.424475,Criciúma,BR
Nelson Ribeiro Guimarães Airport,CLV,-17.725096,-48.606324,Caldas Novas,BR
Bartolomeu Lisandro Airport,CAW,-21.698299,-41.301701,Campos dos Goytacazes,BR
Corumbá International Airport,CMG,-19.01193,-57.672772,Corumbá,BR
Afonso Pena Airport,CWB,-25.5285,-49.1758,Curitiba,BR
Hugo Cantergiani Regional Airport,CXJ,-29.197183,-51.187647,Caxias Do Sul,BR
Marechal Rondon Airport,CGB,-15.6529,-56.116699,Cuiabá,BR
Cruzeiro do Sul Airport,CZS,-7.59991,-72.769501,Cruzeiro Do Sul,BR
Bonito Airport,BYO,-21.2473,-56.452399,Bonito,BR
Presidente Prudente Airport,PPB,-22.1751,-51.424599,Presidente Prudente,BR
Eduardo Gomes International Airport,MAO,-3.03861,-60.049702,Manaus,BR
Cataratas International Airport,IGU,-25.594167,-54.489444,Foz do Iguaçu,BR
Hercílio Luz International Airport,FLN,-27.670279,-48.552502,Florianópolis,BR
Fernando de Noronha Airport,FEN,-3.854471,-32.423302,Fernando de Noronha,BR
Pinto Martins International Airport,FOR,-3.775833,-38.532222,Fortaleza,BR
Rio Galeão – Tom Jobim International Airport,GIG,-22.809999,-43.250557,Rio De Janeiro,BR
Santa Genoveva Airport,GYN,-16.632,-49.220699,Goiânia,BR
Guarulhos - Governador André Franco Montoro International Airport,GRU,-23.431944,-46.467778,São Paulo,BR
Tancredo Thomas de Faria Airport,GPB,-25.388327,-51.52349,Guarapuava,BR
Coronel Altino Machado Airport,GVR,-18.895882,-41.982869,Governador Valadares,BR
Altamira Interstate Airport,ATM,-3.253144,-52.253938,Altamira,BR
Itaituba Airport,ITB,-4.242131,-56.000651,Itaituba,BR
Bahia - Jorge Amado Airport,IOS,-14.815929,-39.033458,Ilhéus,BR
Usiminas Airport,IPN,-19.470699,-42.487598,Ipatinga,BR
Prefeito Renato Moreira Airport,IMP,-5.53129,-47.459999,Imperatriz,BR
Humberto Ghizzo Bortoluzzi Regional Airport,JJG,-28.6753,-49.0596,Jaguaruna,BR
Comandante Ariston Pessoa Airport,JJD,-2.906425,-40.357338,Cruz,BR
Francisco de Assis Airport,JDF,-21.791482,-43.386072,Juiz de Fora,BR
Ji-Paraná Airport,JPR,-10.870743,-61.846675,Ji-Paraná,BR
Presidente Castro Pinto International Airport,JPA,-7.148691,-34.950554,João Pessoa,BR
Orlando Bezerra de Menezes Airport,JDO,-7.21932,-39.269096,Juazeiro do Norte,BR
Lauro Carneiro de Loyola Airport,JOI,-26.224501,-48.797401,Joinville,BR
Presidente João Suassuna Airport,CPV,-7.269662,-35.896057,Campina Grande,BR
Viracopos International Airport,VCP,-23.007404,-47.134502,Campinas,BR
Coronel Horácio de Mattos Airport,LEC,-12.4823,-41.277,Lençóis,BR
Lages Airport,LAJ,-27.782101,-50.281502,Lages,BR
Governor José Richa Airport,LDB,-23.334375,-51.128365,Londrina,BR
João Correa da Rocha Airport,MAB,-5.36859,-49.138,Marabá,BR
Regional de Maringá - Sílvio Name Júnior Airport,MGF,-23.47606,-52.016187,Maringá,BR
Mário Ribeiro Airport,MOC,-16.706919,-43.818901,Montes Claros,BR
Frank Miloye Milenkowichi–Marília State Airport,MII,-22.196899,-49.926485,Marília,BR
Zumbi dos Palmares Airport,MCZ,-9.51081,-35.791698,Maceió,BR
Macapá - Alberto Alcolumbre International Airport,MCP,0.050664,-51.072201,Macapá,BR
Dix-Sept Rosado Airport,MVF,-5.20192,-37.3643,Mossoró,BR
Manicoré Airport,MNX,-5.81138,-61.278301,Manicoré,BR
Ministro Victor Konder International Airport,NVT,-26.879431,-48.650979,Navegantes,BR
Santo Ângelo Airport,GEL,-28.282503,-54.169623,Santo Ângelo,BR
Salgado Filho International Airport,POA,-29.994712,-51.166592,Porto Alegre,BR
Parnaíba - Prefeito Doutor João Silva Filho International Airport,PHB,-2.89375,-41.731998,Parnaíba,BR
Lauro Kurtz Airport,PFB,-28.243976,-52.32777,Passo Fundo,BR
Ponta Grossa Airport - Comandante Antonio Amilton Beraldo,PGZ,-25.184476,-50.143822,Ponta Grossa,BR
Brigadeiro Lysias Rodrigues Airport,PMW,-10.2915,-48.356998,Palmas,BR
João Simões Lopes Neto International Airport,PET,-31.717253,-52.327952,Pelotas,BR
Senador Nilo Coelho Airport,PNZ,-9.362422,-40.569098,Petrolina,BR
Juvenal Loureiro Cardoso Airport,PTO,-26.217184,-52.694463,Pato Branco,BR
Ponta Porã Airport,PMG,-22.549601,-55.702599,Ponta Porã,BR
Porto Seguro Airport,BPS,-16.438426,-39.080584,Porto Seguro,BR
Governador Jorge Teixeira de Oliveira Airport,PVH,-8.707854,-63.90242,Porto Velho,BR
Rio Branco-Plácido de Castro International Airport,RBR,-9.869031,-67.893984,Rio Branco,BR
Maestro Marinho Franco Airport,ROO,-16.584292,-54.724803,Rondonópolis,BR
Recife/Guararapes - Gilberto Freyre International Airport,REC,-8.125984,-34.923316,Recife,BR
Santos Dumont Airport,SDU,-22.9105,-43.163101,Rio de Janeiro,BR
Leite Lopes Airport,RAO,-21.134314,-47.774053,Ribeirão Preto,BR
Barreirinhas National Airport,BRB,-2.756644,-42.803187,Barreirinhas,BR
São Gonçalo do Amarante - Governador Aluízio Alves International Airport,NAT,-5.769804,-35.366578,Natal,BR
Presidente João Batista Figueiredo Airport,OPS,-11.885001,-55.586109,Sinop,BR
Professor Urbano Ernesto Stumpf Airport,SJK,-23.2292,-45.8615,São José Dos Campos,BR
Marechal Cunha Machado International Airport,SLZ,-2.58536,-44.2341,São Luís,BR
Santa Maria Airport,RIA,-29.711399,-53.688202,Santa Maria,BR
Santarém - Maestro Wilson Fonseca International Airport,STM,-2.422423,-54.79306,Santarém,BR
Adolino Bedin Regional Airport,SMT,-12.479177,-55.672341,Sorriso,BR
Congonhas Airport,CGH,-23.627657,-46.654601,São Paulo,BR
Prof. Eribelto Manoel Reino State Airport,SJP,-20.817113,-49.406963,São José do Rio Preto,BR
Deputado Luiz Eduardo Magalhães International Airport,SSA,-12.908611,-38.322498,Salvador,BR
Trombetas Airport,TMT,-1.4896,-56.396801,Oriximiná,BR
Una-Comandatuba Airport,UNA,-15.354358,-38.998729,Una,BR
Toledo - Luiz Dalcanale Filho Municipal Airport,TOW,-24.6863,-53.697498,Toledo,BR
Senador Petrônio Portela Airport,THE,-5.06025,-42.823712,Teresina,BR
Tefé Airport,TFF,-3.38294,-64.724098,Tefé,BR
Plínio Alarcom Airport,TJL,-20.752643,-51.682026,Três Lagoas,BR
Tabatinga Airport,TBT,-4.25567,-69.935799,Tabatinga,BR
Tucuruí Airport,TUR,-3.78601,-49.720299,Tucuruí,BR
São Gabriel da Cachoeira Airport,SJL,-0.14835,-66.9855,São Gabriel da Cachoeira,BR
Paulo Afonso Airport,PAV,-9.40088,-38.250599,Paulo Afonso,BR
Rubem Berta Airport,URG,-29.7822,-57.0382,Uruguaiana,BR
Ten. Cel. Aviador César Bombonato Airport,UDI,-18.883579,-48.225936,Uberlândia,BR
Mário de Almeida Franco Airport,UBA,-19.765036,-47.964805,Uberaba,BR
Brigadeiro Camarão Airport,BVH,-12.6944,-60.098301,Vilhena,BR
Eurico de Aguiar Salles Airport,VIX,-20.258,-40.285,Vitória,BR
Presidente Itamar Franco Airport,IZA,-21.513086,-43.173069,Juiz de Fora,BR
Chacalluta Airport,ARI,-18.348499,-70.338699,Arica,CL
Desierto de Atacama Airport,CPO,-27.2611999512,-70.7791976929,Copiapo,CL
Balmaceda Airport,BBA,-45.915968,-71.689499,Balmaceda,CL
El Loa Airport,CJC,-22.498199,-68.903603,Calama,CL
President Carlos Ibañez del Campo International Airport,PUQ,-53.002602,-70.854599,Punta Arenas,CL
Diego Aracena Airport,IQQ,-20.5352,-70.181297,Iquique,CL
Comodoro Arturo Merino Benítez International Airport,SCL,-33.393001556396484,-70.78579711914062,Santiago,CL
Ricardo García Posada Airport,ESR,-26.3111,-69.765198,El Salvador,CL
Andrés Sabella Gálvez International Airport,ANF,-23.444501,-70.445099,Antofagasta,CL
Carriel Sur Airport,CCP,-36.772701,-73.063103,Concepcion,CL
Mataveri Airport,IPC,-27.1648006439,-109.42199707,Isla De Pascua,CL
Cañal Bajo Carlos Hott Siebert Airport,ZOS,-40.611198,-73.060997,Osorno,CL
Lieutenant Julio Gallardo Airport,PNT,-51.67067,-72.529078,Puerto Natales,CL
Pucón Airport,ZPC,-39.292801,-71.915901,Pucon,CL
Mocopulli Airport,MHC,-42.340388,-73.715693,Dalcahue,CL
La Araucanía Airport,ZCO,-38.9259,-72.6515,Temuco,CL
Teniente Rodolfo Marsh Martin Airport,TNM,-62.191026,-58.98669,Villa Las Estrellas,AQ
La Florida Airport,LSC,-29.916201,-71.199501,La Serena-Coquimbo,CL
El Tepual Airport,PMC,-41.43889999389648,-73.09400177001953,Puerto Montt,CL
Pichoy Airport,ZAL,-39.6500015259,-73.0860977173,Valdivia,CL
Sorocaba Airport,SOD,-23.478001,-47.490002,Sorocaba,BR
João Durval Carneiro Airport,FEC,-12.200694,-38.906164,Feira de Santana,BR
Paraty Airport,JPY,-23.224044,-44.7234,Paraty,BR
Francisco De Orellana Airport,OCC,-0.462886,-76.986801,Coca,EC
Mariscal Lamar Airport,CUE,-2.88947,-78.984398,Cuenca,EC
Seymour Galapagos Ecological Airport,GPS,-0.453758,-90.2659,Isla Baltra,EC
